Time,AQI,PM2.5,PM10,SO2,NO2,O3,O3_8h,CO,AT,ATM,WDIR,WFS,PRCP,RH,AQI.1
2020/6/2 7:00,81.0,35.0,111.0,25.0,56.0,12.0,12.0,1.35,13.0,247.0,225.0,1.0,0.0,65.0,81.0
2020/6/2 8:00,83.0,32.0,116.0,24.0,58.0,19.0,13.0,1.55,16.0,2.0,360.0,1.0,0.0,55.0,83.0
2020/6/2 8:00,83.0,32.0,116.0,24.0,58.0,19.0,13.0,1.55,16.0,2.0,360.0,1.0,0.0,55.0,83.0
2020/6/2 9:00,80.0,36.0,109.0,27.0,62.0,47.0,15.0,1.51,18.0,76.0,90.0,1.0,0.0,41.0,80.0
2020/6/2 9:00,80.0,36.0,109.0,27.0,62.0,47.0,15.0,1.47,18.0,76.0,90.0,1.0,0.0,41.0,80.0
2020/6/2 10:00,75.0,31.0,100.0,24.0,75.0,69.0,21.0,1.4300000000000002,20.0,183.0,180.0,1.0,0.0,35.0,75.0
2020/6/2 10:00,75.0,31.0,100.0,24.0,75.0,69.0,21.0,1.3900000000000001,20.0,183.0,180.0,1.0,0.0,35.0,75.0
2020/6/2 11:00,71.0,28.0,92.0,19.0,60.0,147.0,35.0,1.35,23.0,89.0,90.0,1.0,0.0,30.0,71.0
2020/6/2 11:00,71.0,28.0,92.0,19.0,60.0,147.0,35.0,1.35,23.0,89.0,90.0,1.0,0.0,30.0,71.0
2020/6/2 12:00,59.0,28.0,65.0,11.0,37.0,167.0,56.0,0.63,25.0,108.0,90.0,2.0,0.0,22.0,65.0
2020/6/2 12:00,59.0,28.0,65.0,11.0,37.0,167.0,56.0,0.63,25.0,108.0,90.0,2.0,0.0,22.0,59.0
2020/6/2 12:00,59.0,28.0,65.0,11.0,37.0,167.0,56.0,0.63,25.0,108.0,90.0,2.0,0.0,22.0,59.0
2020/6/2 13:00,54.0,23.0,48.0,8.0,22.0,163.0,77.0,0.53,27.0,17.0,360.0,2.0,0.0,14.0,54.0
2020/6/2 13:00,54.0,23.0,48.0,8.0,22.0,163.0,77.0,0.53,27.0,17.0,360.0,2.0,0.0,14.0,54.0
2020/6/2 14:00,43.0,16.0,36.0,6.0,13.0,137.0,94.0,0.45,28.0,186.0,180.0,2.0,0.0,13.0,43.0
2020/6/2 14:00,43.0,16.0,36.0,6.0,13.0,137.0,94.0,0.45,28.0,186.0,180.0,2.0,0.0,13.0,43.0
2020/6/2 15:00,43.0,14.0,27.0,6.0,12.0,139.0,111.0,0.47,29.0,65.0,45.0,2.0,0.0,10.0,44.0
2020/6/2 15:00,43.0,14.0,27.0,6.0,12.0,139.0,111.0,0.47,29.0,65.0,45.0,2.0,0.0,10.0,44.0
2020/6/2 16:00,45.0,11.0,25.0,7.0,12.0,145.0,128.0,0.53,28.0,282.0,270.0,2.0,0.0,10.0,45.0
2020/6/2 16:00,45.0,11.0,25.0,7.0,12.0,145.0,128.0,0.53,28.0,282.0,270.0,2.0,0.0,10.0,45.0
2020/6/2 17:00,45.0,11.0,27.0,7.0,17.0,145.0,141.0,0.53,29.0,227.0,225.0,1.0,0.0,10.0,46.0
2020/6/2 17:00,45.0,11.0,27.0,7.0,17.0,145.0,141.0,0.53,29.0,227.0,225.0,1.0,0.0,10.0,46.0
2020/6/2 18:00,47.0,12.0,31.0,7.0,16.0,150.0,149.0,0.4,27.0,239.0,225.0,2.0,0.0,9.0,47.0
2020/6/2 18:00,47.0,12.0,31.0,7.0,16.0,150.0,149.0,0.4,27.0,239.0,225.0,2.0,0.0,9.0,47.0
2020/6/2 18:00,47.0,12.0,31.0,7.0,16.0,150.0,149.0,0.4,27.0,90.0,90.0,3.0,0.0,9.0,45.5
2020/6/2 19:00,44.0,13.0,36.0,7.0,25.0,141.0,148.0,0.5,26.0,282.0,270.0,1.0,0.0,11.0,44.0
2020/6/2 19:00,44.0,13.0,36.0,7.0,25.0,141.0,148.0,0.5,26.0,282.0,270.0,1.0,0.0,11.0,44.0
2020/6/2 20:00,41.0,15.0,40.0,7.0,33.0,131.0,144.0,0.55,23.0,217.0,225.0,2.0,0.0,18.0,41.0
2020/6/2 20:00,41.0,15.0,40.0,7.0,33.0,131.0,144.0,0.55,23.0,217.0,225.0,2.0,0.0,18.0,41.0
2020/6/2 21:00,62.0,24.0,74.0,7.0,75.0,68.0,132.0,0.85,22.0,225.0,225.0,2.0,0.0,26.0,62.0
2020/6/2 21:00,62.0,24.0,74.0,7.0,75.0,68.0,132.0,0.85,22.0,225.0,225.0,2.0,0.0,26.0,62.0
2020/6/2 22:00,71.0,30.0,92.0,8.0,83.0,45.0,120.0,0.88,21.0,238.0,225.0,2.0,0.0,29.0,71.0
2020/6/2 22:00,71.0,30.0,92.0,8.0,83.0,45.0,120.0,0.88,21.0,238.0,225.0,2.0,0.0,29.0,71.0
2020/6/2 23:00,57.0,31.0,63.0,8.0,56.0,61.0,111.0,0.6,19.0,202.0,180.0,2.0,0.0,33.0,55.0
2020/6/2 23:00,57.0,31.0,63.0,8.0,56.0,61.0,111.0,0.6,19.0,202.0,180.0,2.0,0.0,33.0,57.0
2020/6/2 23:00,57.0,31.0,63.0,8.0,56.0,61.0,111.0,0.6,19.0,202.0,180.0,2.0,0.0,33.0,57.0
2020/6/3 0:00,57.0,30.0,63.0,8.0,55.0,55.0,99.0,0.55,18.0,212.0,225.0,1.0,0.0,35.0,56.0
2020/6/3 0:00,57.0,30.0,63.0,8.0,55.0,55.0,99.0,0.55,18.0,212.0,225.0,1.0,0.0,35.0,56.0
2020/6/3 0:00,57.0,30.0,63.0,8.0,55.0,55.0,99.0,0.55,18.0,212.0,225.0,1.0,0.0,35.0,56.0
2020/6/3 1:00,56.0,29.0,61.0,8.0,62.0,42.0,42.0,0.55,17.0,291.0,270.0,2.0,0.0,38.0,55.0
2020/6/3 1:00,56.0,29.0,61.0,8.0,62.0,42.0,42.0,0.55,17.0,291.0,270.0,2.0,0.0,38.0,55.0
2020/6/3 2:00,58.0,28.0,66.0,8.0,78.0,17.0,30.0,0.63,15.0,199.0,180.0,1.0,0.0,45.0,58.0
2020/6/3 2:00,58.0,28.0,66.0,8.0,78.0,17.0,30.0,0.63,15.0,199.0,180.0,1.0,0.0,45.0,58.0
2020/6/3 3:00,57.0,28.0,64.0,11.0,68.0,23.0,28.0,0.55,15.0,212.0,225.0,1.0,0.0,43.0,57.0
2020/6/3 3:00,57.0,28.0,64.0,11.0,68.0,23.0,28.0,0.55,15.0,212.0,225.0,1.0,0.0,43.0,57.0
2020/6/3 4:00,71.0,25.0,91.0,18.0,69.0,16.0,25.0,0.95,14.0,248.0,270.0,1.0,0.0,48.0,71.0
2020/6/3 4:00,71.0,25.0,91.0,18.0,69.0,16.0,25.0,0.95,14.0,248.0,270.0,1.0,0.0,48.0,71.0
2020/6/3 5:00,75.0,28.0,99.0,36.0,66.0,14.0,23.0,1.0225,13.0,277.0,270.0,1.0,0.0,51.0,75.0
2020/6/3 5:00,75.0,28.0,99.0,36.0,66.0,14.0,23.0,1.095,13.0,277.0,270.0,1.0,0.0,51.0,75.0
2020/6/3 6:00,85.0,31.0,119.0,31.0,63.0,15.0,21.0,1.1675,13.0,206.0,225.0,1.0,0.0,55.0,80.0
2020/6/3 6:00,85.0,31.0,119.0,31.0,63.0,15.0,21.0,1.24,13.0,206.0,225.0,1.0,0.0,55.0,85.0
2020/6/3 7:00,89.0,39.0,127.0,26.0,69.0,15.0,20.0,1.3125,14.0,321.0,315.0,1.0,0.0,50.0,88.0
2020/6/3 8:00,90.0,41.0,130.0,32.0,68.0,29.0,21.0,1.385,17.0,27.0,45.0,1.0,0.0,43.0,90.0
2020/6/3 9:00,74.0,39.0,98.0,33.5,58.0,45.0,22.0,1.4575,20.0,77.0,90.0,1.0,0.0,37.0,74.0
2020/6/3 10:00,67.0,31.0,83.0,35.0,64.0,80.0,30.0,1.53,22.0,65.0,45.0,1.0,0.0,30.0,67.0
2020/6/3 11:00,60.0,28.0,69.0,23.0,59.0,117.0,41.0,1.0,24.0,92.0,90.0,1.0,0.0,27.0,60.0
2020/6/3 12:00,54.0,23.0,57.0,16.0,39.0,155.0,59.0,0.88,26.0,66.0,45.0,2.0,0.0,23.0,54.0
2020/6/3 12:00,54.0,23.0,57.0,16.0,39.0,155.0,59.0,0.88,26.0,66.0,45.0,2.0,0.0,23.0,64.5
2020/6/3 13:00,75.0,23.0,49.0,14.0,32.0,180.0,79.0,0.72,28.0,9.0,360.0,2.0,0.0,16.0,75.0
2020/6/3 14:00,74.0,19.0,39.0,9.0,20.0,179.0,100.0,0.57,30.0,126.0,135.0,2.0,0.0,13.0,74.0
2020/6/3 15:00,76.0,17.0,39.0,8.0,20.0,181.0,120.0,0.57,30.0,159.0,180.0,2.0,0.0,12.0,77.0
2020/6/3 16:00,70.0,16.0,38.0,7.0,19.0,176.0,139.0,0.53,30.0,61.0,45.0,2.0,0.0,14.0,70.0
2020/6/3 17:00,65.0,15.0,45.0,7.0,17.0,172.0,155.0,0.53,28.0,153.0,135.0,2.0,0.0,14.0,65.0
2020/6/3 18:00,56.0,18.0,37.0,6.0,18.0,165.0,166.0,0.5,28.0,187.0,180.0,2.0,0.0,14.0,57.0
2020/6/3 18:00,56.0,18.0,37.0,6.0,18.0,165.0,166.0,0.5,28.0,187.0,180.0,2.0,0.0,16.0,54.5
2020/6/3 19:00,52.0,20.0,54.0,6.0,23.0,153.0,170.0,0.55,27.0,218.0,225.0,2.0,0.0,24.0,52.0
2020/6/3 20:00,58.0,26.0,66.0,7.0,26.0,143.0,169.0,0.57,26.0,229.0,225.0,2.0,0.0,19.0,58.0
2020/6/3 21:00,61.0,23.0,72.0,7.0,45.0,97.0,158.0,0.68,24.0,218.0,225.0,2.0,0.0,25.0,61.0
2020/6/3 22:00,58.0,27.0,65.0,8.0,45.0,79.0,146.0,0.6,22.0,165.0,180.0,2.0,0.0,22.0,58.0
2020/6/3 23:00,59.0,33.0,68.0,9.0,61.0,57.0,130.0,0.88,22.0,265.0,270.0,2.0,0.0,29.0,57.0
2020/6/3 23:00,59.0,33.0,68.0,9.0,61.0,57.0,130.0,0.88,22.0,265.0,270.0,2.0,0.0,29.0,59.0
2020/6/4 0:00,60.0,34.0,70.0,8.0,66.0,45.0,114.0,0.52,21.0,270.0,270.0,2.0,0.0,34.0,59.5
2020/6/4 0:00,60.0,34.0,70.0,8.0,66.0,45.0,114.0,0.52,21.0,270.0,270.0,2.0,0.0,34.0,60.0
2020/6/4 1:00,65.0,32.0,79.0,7.0,76.0,26.0,26.0,0.7,20.0,314.0,315.0,1.0,0.0,36.0,65.0
2020/6/4 2:00,56.0,26.0,61.0,7.0,62.0,40.0,33.0,0.6,19.0,227.0,225.0,2.0,0.0,39.0,56.0
2020/6/4 3:00,61.0,27.0,71.0,10.0,74.0,24.0,30.0,0.7,18.0,343.0,360.0,1.0,0.0,42.0,60.0
2020/6/4 4:00,62.0,28.0,73.0,8.0,74.0,18.0,27.0,0.65,17.0,213.0,225.0,2.0,0.0,40.0,62.0
2020/6/4 5:00,57.0,25.0,64.0,14.0,63.0,25.0,27.0,0.65,17.0,322.0,315.0,1.0,0.0,46.0,57.0
2020/6/4 6:00,72.0,31.0,93.0,19.0,62.0,25.0,27.0,0.7,16.0,297.0,315.0,1.0,0.0,46.0,64.0
2020/6/4 6:00,72.0,31.0,93.0,19.0,62.0,25.0,27.0,0.7,16.0,297.0,315.0,1.0,0.0,46.0,71.0
2020/6/4 6:00,72.0,31.0,93.0,19.0,62.0,25.0,27.0,0.7,16.0,297.0,315.0,1.0,0.0,46.0,71.0
2020/6/4 7:00,77.0,30.0,104.0,22.0,67.0,19.0,26.0,0.95,17.0,262.0,270.0,1.0,0.0,47.0,77.0
2020/6/4 7:00,77.0,30.0,104.0,22.0,67.0,19.0,26.0,0.95,17.0,262.0,270.0,1.0,0.0,47.0,77.0
2020/6/4 8:00,77.0,31.0,103.0,32.0,66.0,25.0,25.0,1.05,19.0,303.0,315.0,1.0,0.0,41.0,77.0
2020/6/4 8:00,77.0,31.0,103.0,32.0,66.0,25.0,25.0,1.05,19.0,303.0,315.0,1.0,0.0,41.0,77.0
2020/6/4 9:00,66.0,34.0,82.0,31.666666666666668,61.0,46.0,28.0,1.03,21.0,66.0,45.0,2.0,0.0,38.0,66.0
2020/6/4 9:00,66.0,34.0,82.0,31.333333333333332,61.0,46.0,28.0,1.03,21.0,66.0,45.0,2.0,0.0,38.0,66.0
2020/6/4 10:00,70.0,28.0,89.0,31.0,64.0,46.0,28.0,0.95,22.0,344.0,360.0,1.0,0.0,32.0,70.0
2020/6/4 10:00,70.0,28.0,89.0,31.0,64.0,46.0,28.0,0.95,22.0,344.0,360.0,1.0,0.0,32.0,70.0
2020/6/4 11:00,68.0,27.0,86.0,33.0,67.0,74.0,35.0,0.97,23.0,70.0,90.0,2.0,0.0,33.0,68.0
2020/6/4 11:00,68.0,27.0,86.0,33.0,67.0,74.0,35.0,0.97,23.0,70.0,90.0,2.0,0.0,33.0,68.0
2020/6/4 12:00,56.0,25.0,61.0,24.0,50.0,116.0,47.0,0.82,26.0,346.0,360.0,2.0,0.0,27.0,55.0
2020/6/4 12:00,56.0,25.0,61.0,24.0,50.0,116.0,47.0,0.82,26.0,346.0,360.0,2.0,0.0,27.0,55.0
2020/6/4 12:00,56.0,25.0,61.0,24.0,50.0,116.0,47.0,0.82,25.0,125.0,135.0,2.0,0.0,28.0,54.5
2020/6/4 13:00,54.0,24.0,58.0,20.0,48.0,129.0,60.0,0.8,27.0,293.0,315.0,2.0,0.0,24.0,54.0
2020/6/4 13:00,54.0,24.0,58.0,20.0,48.0,129.0,60.0,0.8,27.0,293.0,315.0,2.0,0.0,24.0,54.0
2020/6/4 14:00,51.0,21.0,51.0,12.0,31.0,145.0,76.0,0.65,28.0,305.0,315.0,2.0,0.0,18.0,51.0
2020/6/4 14:00,51.0,21.0,51.0,12.0,31.0,145.0,76.0,0.65,28.0,305.0,315.0,2.0,0.0,18.0,51.0
2020/6/4 15:00,45.0,18.0,45.0,7.0,21.0,138.0,91.0,0.43,28.0,155.0,135.0,2.0,0.0,18.0,45.0
2020/6/4 15:00,45.0,18.0,45.0,7.0,21.0,138.0,91.0,0.43,28.0,155.0,135.0,2.0,0.0,18.0,45.0
2020/6/4 16:00,42.0,18.0,40.0,5.0,21.0,133.0,105.0,0.32,28.0,228.0,225.0,2.0,0.0,17.0,42.0
2020/6/4 16:00,42.0,18.0,40.0,5.0,21.0,133.0,105.0,0.32,28.0,228.0,225.0,2.0,0.0,17.0,42.0
2020/6/4 17:00,45.0,16.0,45.0,5.0,24.0,129.0,116.0,0.35,27.0,176.0,180.0,3.0,0.0,23.0,45.0
2020/6/4 17:00,45.0,16.0,45.0,5.0,24.0,129.0,116.0,0.35,27.0,176.0,180.0,3.0,0.0,23.0,45.0
2020/6/4 18:00,85.0,18.0,120.0,5.0,18.0,125.0,123.0,0.38,25.0,159.0,180.0,2.0,0.0,28.0,85.0
2020/6/4 18:00,85.0,18.0,120.0,5.0,18.0,125.0,123.0,0.38,25.0,83.0,90.0,3.0,0.0,28.0,85.0
2020/6/4 18:00,85.0,18.0,120.0,5.0,18.0,125.0,123.0,0.38,25.0,159.0,180.0,2.0,0.0,28.0,85.0
2020/6/4 19:00,58.0,22.0,66.0,5.0,22.0,113.0,128.0,0.4,23.0,181.0,180.0,3.0,0.0,34.0,58.0
2020/6/4 19:00,58.0,22.0,66.0,5.0,22.0,113.0,128.0,0.4,23.0,181.0,180.0,3.0,0.0,34.0,58.0
2020/6/4 20:00,45.0,22.0,45.0,5.0,20.0,116.0,128.0,0.4,23.0,130.0,135.0,2.0,0.0,36.0,45.0
2020/6/4 20:00,45.0,22.0,45.0,5.0,20.0,116.0,128.0,0.4,23.0,130.0,135.0,2.0,0.0,36.0,45.0
2020/6/4 21:00,46.0,25.0,46.0,5.0,23.0,110.0,126.0,0.4,21.0,329.0,315.0,2.0,0.0,39.0,46.0
2020/6/4 21:00,46.0,25.0,46.0,5.0,23.0,110.0,126.0,0.4,21.0,329.0,315.0,2.0,0.0,39.0,46.0
2020/6/4 22:00,46.0,23.0,46.0,5.0,38.0,88.0,119.0,0.5,20.0,329.0,315.0,2.0,0.0,42.0,46.0
2020/6/4 22:00,46.0,23.0,46.0,5.0,38.0,88.0,119.0,0.5,20.0,329.0,315.0,2.0,0.0,42.0,46.0
2020/6/4 23:00,48.0,23.0,48.0,5.0,56.0,61.0,110.0,0.75,19.0,189.0,180.0,1.0,0.0,40.0,48.0
2020/6/4 23:00,48.0,23.0,48.0,5.0,56.0,61.0,110.0,0.75,19.0,189.0,180.0,1.0,0.0,40.0,59.0
2020/6/4 23:00,48.0,23.0,48.0,5.0,56.0,61.0,110.0,0.75,19.0,189.0,180.0,1.0,0.0,40.0,48.0
2020/6/5 0:00,54.0,22.0,57.0,5.0,79.0,31.0,97.0,0.7,18.0,229.0,225.0,1.0,0.0,48.0,54.0
2020/6/5 0:00,54.0,22.0,57.0,5.0,79.0,31.0,97.0,0.7,18.0,229.0,225.0,1.0,0.0,48.0,54.0
2020/6/5 0:00,54.0,22.0,57.0,5.0,79.0,31.0,97.0,0.7,18.0,229.0,225.0,1.0,0.0,48.0,54.0
2020/6/5 1:00,63.0,25.0,75.0,7.0,77.0,25.0,25.0,0.67,17.0,175.0,180.0,1.0,0.0,52.0,62.0
2020/6/5 1:00,63.0,25.0,75.0,7.0,77.0,25.0,25.0,0.67,17.0,175.0,180.0,1.0,0.0,52.0,62.0
2020/6/5 2:00,68.0,27.0,85.0,12.0,78.0,16.0,21.0,0.92,16.0,169.0,180.0,1.0,0.0,56.0,68.0
2020/6/5 2:00,68.0,27.0,85.0,12.0,78.0,16.0,21.0,0.92,16.0,169.0,180.0,1.0,0.0,56.0,68.0
2020/6/5 3:00,72.0,29.0,94.0,15.0,81.0,11.0,17.0,1.07,15.0,256.0,270.0,1.0,0.0,58.0,72.0
2020/6/5 3:00,72.0,29.0,94.0,15.0,81.0,11.0,17.0,1.07,15.0,256.0,270.0,1.0,0.0,58.0,72.0
2020/6/5 4:00,68.0,38.0,86.0,19.0,76.0,10.0,15.0,1.27,15.0,327.0,315.0,1.0,0.0,60.0,68.0
2020/6/5 4:00,68.0,38.0,86.0,19.0,76.0,10.0,15.0,1.27,15.0,327.0,315.0,1.0,0.0,60.0,68.0
2020/6/5 5:00,64.0,32.0,78.0,16.0,67.0,16.0,16.0,1.25,14.0,281.0,270.0,2.0,0.0,63.0,64.0
2020/6/5 5:00,64.0,32.0,78.0,16.0,67.0,16.0,16.0,1.25,14.0,281.0,270.0,2.0,0.0,63.0,64.0
2020/6/5 6:00,69.0,34.0,88.0,17.0,63.0,17.0,16.0,1.35,13.0,228.0,225.0,2.0,0.0,66.0,69.0
2020/6/5 6:00,69.0,34.0,88.0,17.0,63.0,17.0,16.0,1.35,13.0,228.0,225.0,2.0,0.0,66.0,76.0
2020/6/5 7:00,83.0,36.0,116.0,21.0,64.0,16.0,16.0,1.3875000000000002,15.0,47.0,45.0,1.0,0.0,58.0,83.0
2020/6/5 8:00,81.0,33.0,112.0,27.0,65.0,25.0,17.0,1.425,18.0,180.0,180.0,1.0,0.0,49.0,81.0
2020/6/5 9:00,71.0,29.0,92.0,34.0,58.0,49.0,20.0,1.4625,20.0,60.0,45.0,2.0,0.0,41.0,71.0
2020/6/5 10:00,66.0,29.0,81.0,27.0,60.0,93.0,30.0,1.5,23.0,113.0,135.0,2.0,0.0,35.0,66.0
2020/6/5 11:00,59.0,28.0,68.0,17.0,46.0,147.0,44.0,1.05,25.0,87.0,90.0,2.0,0.0,32.0,59.0
2020/6/5 12:00,52.0,23.0,54.0,12.0,40.0,158.0,63.0,0.9,27.0,70.0,90.0,2.0,0.0,26.0,52.0
2020/6/5 12:00,52.0,23.0,54.0,12.0,40.0,158.0,63.0,0.9,27.0,70.0,90.0,2.0,0.0,27.0,71.0
2020/6/5 13:00,90.0,18.0,50.0,11.0,35.0,192.0,86.0,0.82,29.0,80.0,90.0,2.0,0.0,17.0,90.0
2020/6/5 14:00,94.0,17.0,41.0,8.0,23.0,195.0,109.0,0.6,30.0,82.0,90.0,2.0,0.0,18.0,93.0
2020/6/5 15:00,94.0,17.0,39.0,7.0,19.0,195.0,132.0,0.53,31.0,150.0,135.0,2.0,0.0,15.0,94.0
2020/6/5 16:00,85.0,17.0,38.0,6.0,19.0,188.0,153.0,0.55,31.0,129.0,135.0,2.0,0.0,18.0,85.0
2020/6/5 17:00,71.0,14.0,38.0,6.0,17.0,177.0,170.0,0.47,30.0,119.0,135.0,2.0,0.0,16.0,70.0
2020/6/5 18:00,49.0,13.0,37.0,6.0,19.0,157.0,178.0,0.5,30.0,117.0,135.0,3.0,0.0,20.0,60.0
2020/6/5 18:00,49.0,13.0,37.0,6.0,19.0,157.0,178.0,0.5,29.0,138.0,135.0,2.0,0.0,19.0,50.0
2020/6/5 19:00,43.0,17.0,39.0,6.0,25.0,136.0,175.0,0.52,28.0,139.0,135.0,2.0,0.0,20.0,43.0
2020/6/5 20:00,42.0,19.0,42.0,6.0,32.0,117.0,170.0,0.6,26.0,176.0,180.0,2.0,0.0,20.0,42.0
2020/6/5 21:00,47.0,20.0,47.0,6.0,48.0,90.0,157.0,0.7,24.0,172.0,180.0,2.0,0.0,27.0,47.0
2020/6/5 22:00,62.0,25.0,74.0,7.0,77.0,49.0,139.0,0.77,23.0,177.0,180.0,2.0,0.0,29.0,62.0
2020/6/5 23:00,65.0,25.0,80.0,9.0,87.0,30.0,122.0,0.75,21.0,149.0,135.0,2.0,0.0,37.0,48.0
2020/6/5 23:00,65.0,25.0,80.0,9.0,87.0,30.0,122.0,0.75,21.0,149.0,135.0,2.0,0.0,37.0,65.0
2020/6/6 0:00,74.0,31.0,98.0,11.0,95.0,16.0,98.0,1.0,21.0,138.0,135.0,2.0,0.0,36.0,69.5
2020/6/6 0:00,74.0,31.0,98.0,11.0,95.0,16.0,98.0,1.0,21.0,138.0,135.0,2.0,0.0,36.0,74.0
2020/6/6 1:00,62.0,33.0,73.0,11.0,92.0,12.0,12.0,0.8,20.0,120.0,135.0,2.0,0.0,36.0,62.0
2020/6/6 2:00,77.0,34.0,104.0,11.0,83.0,17.0,15.0,0.73,18.0,107.0,90.0,2.0,0.0,42.0,77.0
2020/6/6 3:00,66.0,33.0,82.0,12.0,77.0,19.0,16.0,0.75,19.0,116.0,135.0,2.0,0.0,41.0,66.0
2020/6/6 4:00,71.0,34.0,92.0,12.0,75.0,17.0,16.0,0.75,18.0,101.0,90.0,2.0,0.0,45.0,71.0
2020/6/6 5:00,82.0,34.0,113.0,12.0,76.0,13.0,16.0,0.7,18.0,120.0,135.0,2.0,0.0,46.0,82.0
2020/6/6 6:00,78.0,30.0,105.0,18.0,78.0,12.0,15.0,0.73,17.0,129.0,135.0,2.0,0.0,46.0,78.0
2020/6/6 6:00,78.0,30.0,105.0,18.0,78.0,12.0,15.0,0.73,17.0,129.0,135.0,2.0,0.0,46.0,78.0
2020/6/6 6:00,78.0,30.0,105.0,18.0,78.0,12.0,15.0,0.73,17.0,129.0,135.0,2.0,0.0,46.0,78.0
2020/6/6 7:00,87.0,31.0,123.0,18.0,78.0,11.0,14.0,0.98,18.0,122.0,135.0,2.0,0.0,50.0,87.0
2020/6/6 7:00,87.0,31.0,123.0,18.0,78.0,11.0,14.0,0.98,18.0,122.0,135.0,2.0,0.0,50.0,87.0
2020/6/6 8:00,82.0,32.0,113.0,33.0,80.0,17.0,14.0,1.0,19.0,117.0,135.0,2.0,0.0,49.0,82.0
2020/6/6 8:00,82.0,32.0,113.0,33.0,80.0,17.0,14.0,1.0,19.0,117.0,135.0,2.0,0.0,49.0,82.0
2020/6/6 9:00,92.0,34.0,134.0,32.6,89.0,18.0,15.0,1.05,20.0,136.0,135.0,2.0,0.0,44.0,92.0
2020/6/6 9:00,92.0,34.0,134.0,32.2,89.0,18.0,15.0,1.05,20.0,136.0,135.0,2.0,0.0,44.0,92.0
2020/6/6 10:00,91.0,35.0,132.0,31.8,89.1,25.0,16.0,1.23,21.0,71.0,90.0,1.0,0.0,38.0,91.0
2020/6/6 10:00,91.0,35.0,132.0,31.4,89.2,25.0,16.0,1.23,21.0,71.0,90.0,1.0,0.0,38.0,91.0
2020/6/6 11:00,83.0,37.0,116.0,31.0,89.3,36.0,19.0,1.15,21.0,135.0,135.0,2.0,0.0,40.0,83.0
2020/6/6 11:00,83.0,37.0,116.0,30.6,89.4,36.0,19.0,1.15,21.0,135.0,135.0,2.0,0.0,40.0,83.0
2020/6/6 12:00,86.0,38.0,121.0,30.2,89.5,35.0,21.0,1.17,21.0,117.0,135.0,2.0,0.0,43.0,84.5
2020/6/6 12:00,86.0,38.0,121.0,29.8,89.6,35.0,21.0,1.17,21.0,117.0,135.0,2.0,0.0,42.0,86.0
2020/6/6 12:00,86.0,38.0,121.0,29.4,89.7,35.0,21.0,1.17,21.0,117.0,135.0,2.0,0.0,42.0,86.0
2020/6/6 13:00,85.0,38.0,120.0,29.0,89.8,56.0,26.0,1.18,22.0,195.0,180.0,1.0,0.0,37.0,85.0
2020/6/6 13:00,85.0,38.0,120.0,29.0,89.9,56.0,26.0,1.18,22.0,195.0,180.0,1.0,0.0,37.0,85.0
2020/6/6 14:00,75.0,34.0,100.0,19.0,90.0,70.0,33.0,1.07,24.0,281.0,270.0,1.0,0.0,38.0,75.0
2020/6/6 14:00,75.0,34.0,100.0,19.0,90.0,70.0,33.0,1.07,24.0,281.0,270.0,1.0,0.0,38.0,75.0
2020/6/6 15:00,69.0,33.0,87.0,14.0,63.0,97.0,44.0,0.88,24.0,147.0,135.0,2.0,0.0,34.0,68.0
2020/6/6 15:00,69.0,33.0,87.0,14.0,63.0,97.0,44.0,0.88,24.0,147.0,135.0,2.0,0.0,34.0,68.0
2020/6/6 16:00,54.0,26.0,58.0,10.0,47.0,117.0,52.0,0.63,25.0,145.0,135.0,2.0,0.0,38.0,54.0
2020/6/6 16:00,54.0,26.0,58.0,10.0,47.0,117.0,52.0,0.63,25.0,145.0,135.0,2.0,0.0,38.0,54.0
2020/6/6 17:00,52.0,22.0,53.0,7.0,32.0,112.0,65.0,0.55,25.0,144.0,135.0,2.0,0.0,38.0,51.0
2020/6/6 17:00,52.0,22.0,53.0,7.0,32.0,112.0,65.0,0.55,25.0,144.0,135.0,2.0,0.0,38.0,51.0
2020/6/6 18:00,51.0,20.0,52.0,8.0,27.0,114.0,77.0,0.5,25.0,136.0,135.0,2.0,0.0,37.0,51.0
2020/6/6 18:00,51.0,20.0,52.0,8.0,27.0,114.0,77.0,0.5,25.0,136.0,135.0,2.0,0.0,37.0,51.0
2020/6/6 18:00,51.0,20.0,52.0,8.0,27.0,114.0,77.0,0.5,25.0,136.0,135.0,2.0,0.0,37.0,51.0
2020/6/6 19:00,54.0,22.0,57.0,9.0,28.0,113.0,87.0,0.53,25.0,142.0,135.0,3.0,0.0,36.0,54.0
2020/6/6 19:00,54.0,22.0,57.0,9.0,28.0,113.0,87.0,0.53,25.0,142.0,135.0,3.0,0.0,36.0,54.0
2020/6/6 20:00,57.0,29.0,64.0,8.0,37.0,100.0,96.0,0.6,23.0,128.0,135.0,2.0,0.0,43.0,57.0
2020/6/6 20:00,57.0,29.0,64.0,8.0,37.0,100.0,96.0,0.6,23.0,128.0,135.0,2.0,0.0,43.0,57.0
2020/6/6 21:00,59.0,30.0,67.0,7.0,42.0,96.0,101.0,0.6,22.0,135.0,135.0,2.0,0.0,48.0,58.0
2020/6/6 21:00,59.0,30.0,67.0,7.0,42.0,96.0,101.0,0.6,22.0,135.0,135.0,2.0,0.0,48.0,58.0
