Unnamed: 0,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,温度,压强,风力,降水量,湿度,空气质量
2020-06-16 12:00:00,47.0,21.0,26.0,47.0,48.0,7.0,9.0,41.0,26.0,81.0,126.0,63.0,86.0,0.85,0.65,17.0,282.0,2.0,0.0,81.0,47.0
2020-06-16 12:00:00,47.0,21.0,26.0,47.0,48.0,7.0,9.0,41.0,26.0,81.0,126.0,63.0,86.0,0.85,0.65,17.0,282.0,2.0,0.0,81.0,47.0
2020-06-16 12:00:00,47.0,21.0,26.0,47.0,48.0,7.0,9.0,41.0,26.0,81.0,126.0,63.0,86.0,0.85,0.65,17.0,282.0,2.0,0.0,81.0,47.0
2020-06-16 13:00:00,42.0,21.0,25.0,42.0,47.0,6.0,8.0,33.0,27.0,95.0,126.0,66.0,86.0,0.75,0.65,18.0,305.0,2.0,0.0,73.0,42.0
2020-06-16 13:00:00,42.0,21.0,25.0,42.0,47.0,6.0,8.0,33.0,27.0,95.0,126.0,66.0,86.0,0.75,0.65,18.0,305.0,2.0,0.0,73.0,42.0
2020-06-16 14:00:00,39.0,16.0,25.0,39.0,46.0,6.0,8.0,23.0,26.0,106.0,126.0,71.0,86.0,0.65,0.65,19.0,320.0,2.0,0.0,69.0,39.0
2020-06-16 14:00:00,39.0,16.0,25.0,39.0,46.0,6.0,8.0,23.0,26.0,106.0,126.0,71.0,86.0,0.65,0.65,19.0,320.0,2.0,0.0,69.0,39.0
2020-06-16 15:00:00,38.0,22.0,24.0,38.0,44.0,6.0,8.0,22.0,26.0,115.0,126.0,78.0,86.0,0.68,0.65,20.0,287.0,2.0,0.0,67.0,38.0
2020-06-16 15:00:00,38.0,22.0,24.0,38.0,44.0,6.0,8.0,22.0,26.0,115.0,126.0,78.0,86.0,0.68,0.65,20.0,287.0,2.0,0.0,67.0,38.0
2020-06-16 16:00:00,41.0,24.0,24.0,41.0,43.0,6.0,7.0,29.0,26.0,109.0,121.0,87.0,88.0,0.73,0.65,20.0,247.0,2.0,0.0,70.0,41.0
2020-06-16 16:00:00,41.0,24.0,24.0,41.0,43.0,6.0,7.0,29.0,26.0,109.0,121.0,87.0,88.0,0.73,0.65,20.0,247.0,2.0,0.0,70.0,41.0
2020-06-16 17:00:00,47.0,22.0,23.0,47.0,42.0,6.0,7.0,30.0,26.0,107.0,120.0,94.0,94.0,0.72,0.68,18.0,211.0,2.0,0.0,72.0,47.0
2020-06-16 17:00:00,47.0,22.0,23.0,47.0,42.0,6.0,7.0,30.0,26.0,107.0,120.0,94.0,94.0,0.72,0.68,18.0,211.0,2.0,0.0,72.0,47.0
2020-06-16 18:00:00,51.0,21.0,23.0,52.0,42.0,6.0,6.0,33.0,27.0,101.0,119.0,99.0,99.0,0.73,0.65,19.0,280.0,1.0,0.0,72.0,51.0
2020-06-16 18:00:00,51.0,21.0,23.0,52.0,42.0,6.0,6.0,33.0,27.0,101.0,119.0,99.0,99.0,0.73,0.65,19.0,280.0,1.0,0.0,72.0,51.0
2020-06-16 18:00:00,51.0,21.0,23.0,52.0,42.0,6.0,6.0,33.0,27.0,101.0,119.0,99.0,99.0,0.73,0.65,19.0,280.0,1.0,0.0,72.0,51.0
2020-06-16 19:00:00,57.0,25.0,22.0,63.0,43.0,6.0,6.0,45.0,27.0,86.0,118.0,101.0,101.0,0.75,0.68,17.0,292.0,2.0,0.0,79.0,57.0
2020-06-16 19:00:00,57.0,25.0,22.0,63.0,43.0,6.0,6.0,45.0,27.0,86.0,118.0,101.0,101.0,0.75,0.68,17.0,292.0,2.0,0.0,79.0,57.0
2020-06-16 20:00:00,48.0,27.0,22.0,48.0,43.0,6.0,6.0,37.0,28.0,84.0,116.0,100.0,101.0,0.75,0.68,16.0,279.0,2.0,0.0,85.0,48.0
2020-06-16 20:00:00,48.0,27.0,22.0,48.0,43.0,6.0,6.0,37.0,28.0,84.0,116.0,100.0,101.0,0.75,0.68,16.0,279.0,2.0,0.0,85.0,48.0
2020-06-16 21:00:00,45.0,28.0,22.0,45.0,43.0,5.0,6.0,47.0,30.0,65.0,116.0,97.0,101.0,0.7,0.7,16.0,331.0,2.0,0.0,83.0,45.0
2020-06-16 21:00:00,45.0,28.0,22.0,45.0,43.0,5.0,6.0,47.0,30.0,65.0,116.0,97.0,101.0,0.7,0.7,16.0,331.0,2.0,0.0,83.0,45.0
2020-06-16 22:00:00,40.0,27.0,23.0,40.0,43.0,5.0,6.0,51.0,31.0,54.0,116.0,91.0,101.0,0.68,0.7,16.0,233.0,2.0,0.0,88.0,40.0
2020-06-16 22:00:00,40.0,27.0,23.0,40.0,43.0,5.0,6.0,51.0,31.0,54.0,116.0,91.0,101.0,0.68,0.7,16.0,233.0,2.0,0.0,88.0,40.0
2020-06-16 23:00:00,36.0,22.0,23.0,36.0,42.0,6.0,6.0,45.0,32.0,53.0,116.0,82.0,101.0,0.6,0.7,14.0,334.0,2.0,0.0,88.0,46.0
2020-06-16 23:00:00,36.0,22.0,23.0,36.0,42.0,6.0,6.0,45.0,32.0,53.0,116.0,82.0,101.0,0.6,0.7,14.0,334.0,2.0,0.0,88.0,36.0
2020-06-17 00:00:00,33.0,20.0,23.0,33.0,42.0,6.0,6.0,45.0,33.0,45.0,116.0,75.0,101.0,0.55,0.7,14.0,350.0,1.0,0.0,96.0,33.0
2020-06-17 00:00:00,33.0,20.0,23.0,33.0,42.0,6.0,6.0,45.0,33.0,45.0,116.0,75.0,101.0,0.55,0.7,14.0,350.0,1.0,0.0,96.0,33.0
2020-06-17 01:00:00,31.0,21.0,23.0,31.0,42.0,6.0,6.0,38.0,33.0,47.0,116.0,47.0,47.0,0.55,0.7,15.0,316.0,2.0,0.0,96.0,31.0
2020-06-17 02:00:00,29.0,20.0,22.0,27.0,40.0,7.0,6.0,34.0,34.0,49.0,116.0,48.0,49.0,0.57,0.7,15.0,293.0,2.0,0.0,97.0,29.0
2020-06-17 03:00:00,26.0,18.0,22.0,22.0,40.0,7.0,6.0,27.0,35.0,57.0,116.0,51.0,52.0,0.57,0.7,15.0,53.0,1.0,0.0,97.0,26.0
2020-06-17 04:00:00,27.0,19.0,22.0,20.0,40.0,6.0,6.0,30.0,35.0,50.0,116.0,51.0,52.0,0.55,0.7,15.0,177.0,1.0,0.0,95.0,26.0
2020-06-17 05:00:00,24.0,17.0,22.0,23.0,39.0,7.0,6.0,39.0,36.0,34.0,116.0,48.0,52.0,0.6,0.7,15.0,159.0,1.0,0.0,97.0,25.0
2020-06-17 06:00:00,27.0,19.0,22.0,27.0,38.0,7.0,6.0,43.0,37.0,27.0,116.0,44.0,52.0,0.65,0.7,14.0,171.0,1.0,0.0,88.0,27.0
2020-06-17 06:00:00,27.0,19.0,22.0,27.0,38.0,7.0,6.0,43.0,37.0,27.0,116.0,44.0,52.0,0.65,0.7,14.0,171.0,1.0,0.0,88.0,27.0
2020-06-17 07:00:00,34.0,21.0,22.0,34.0,38.0,6.0,6.0,41.0,37.0,32.0,116.0,42.0,52.0,0.65,0.7,15.0,199.0,1.0,0.0,96.0,34.0
2020-06-17 08:00:00,45.0,24.0,22.0,45.0,38.0,6.0,6.0,50.0,38.0,26.0,116.0,41.0,52.0,0.7,0.7,17.0,347.0,1.0,0.0,87.0,44.0
2020-06-17 09:00:00,45.0,19.0,22.0,45.0,39.0,8.0,6.0,42.0,38.0,46.0,116.0,41.0,52.0,0.75,0.7,18.0,21.0,1.0,0.0,77.0,45.0
2020-06-17 10:00:00,42.0,17.0,21.0,42.0,39.0,10.0,6.0,44.0,38.0,73.0,116.0,44.0,53.0,0.8,0.7,20.0,17.0,0.0,0.0,66.0,42.0
2020-06-17 10:00:00,42.0,17.0,21.0,42.0,39.0,10.0,6.0,44.0,38.0,73.0,116.0,44.0,53.0,0.8,0.7,20.0,17.0,2.0,0.0,66.0,42.0
2020-06-17 11:00:00,38.0,15.0,21.0,37.0,38.0,14.0,7.0,35.0,37.0,120.0,129.0,52.0,56.0,0.82,0.68,21.0,339.0,2.0,0.0,52.0,38.0
2020-06-17 12:00:00,44.0,15.0,21.0,29.0,38.0,12.0,7.0,23.0,37.0,142.0,142.0,64.0,64.0,0.68,0.68,24.0,48.0,3.0,0.0,38.0,45.0
2020-06-17 12:00:00,44.0,15.0,21.0,29.0,38.0,12.0,7.0,23.0,37.0,142.0,142.0,64.0,64.0,0.68,0.68,24.0,341.0,2.0,0.0,38.0,45.0
2020-06-17 13:00:00,45.0,21.0,21.0,31.0,37.0,10.0,7.0,16.0,36.0,144.0,150.0,78.0,78.0,0.55,0.68,25.0,356.0,2.0,0.0,33.0,45.0
2020-06-17 14:00:00,48.0,25.0,21.0,38.0,37.0,9.0,7.0,15.0,36.0,153.0,157.0,94.0,94.0,0.47,0.65,24.0,5.0,2.0,0.0,32.0,48.0
2020-06-17 15:00:00,43.0,25.0,21.0,37.0,37.0,8.0,7.0,22.0,36.0,137.0,157.0,108.0,108.0,0.53,0.65,26.0,340.0,2.0,0.0,29.0,43.0
2020-06-17 16:00:00,47.0,21.0,21.0,35.0,37.0,7.0,7.0,16.0,35.0,150.0,163.0,121.0,121.0,0.5,0.65,27.0,348.0,2.0,0.0,28.0,47.0
2020-06-17 17:00:00,48.0,20.0,21.0,31.0,36.0,6.0,7.0,15.0,35.0,154.0,164.0,134.0,134.0,0.5,0.65,27.0,313.0,0.0,0.0,24.0,49.0
2020-06-17 18:00:00,48.0,18.0,21.0,28.0,35.0,6.0,7.0,17.0,34.0,153.0,165.0,144.0,144.0,0.55,0.63,27.0,292.0,2.0,0.0,24.0,49.0
